Tweet,Label
Dominica â€˜in a dazeâ€™ after Hurricane Maria leaves island cut off from world | WorldÂ news https://t.co/hCwxDdFnyt https://t.co/yjFcjgIRu6,1
First look at devastating hurricane damage on Dominica https://t.co/otm4GTgNfN #USNews #USRC https://t.co/xOcFgvqHr1,1
BREAKING: Hurricane Maria a CAT 5 / 160mph – Military Evacuates ahead of Massive Storm https://t.co/QKtZeDfd2y https://t.co/82OgySYTtQ,1
#MLB Players' hearts in PR during Hurricane Maria https://t.co/yl66bMllHM https://t.co/UW4RjDXS1y,1
Hurricane Maria devastates Puerto Rico – cutting off power for 3.5million after killing nine https://t.co/uiLsHwf6CB https://t.co/hfcvke3Zj3,1
"More than 11,000 in shelters as Hurricane Maria lashes Puert #TISNews Click Link- https://t.co/s8ig8XxrxY https://t.co/XmjEyS5bAB",1
20 sept 2017 HuracÃ¡n Maria - Some night views from my apartment in Miramar from the damage done by the Hurricane. https://t.co/PTVZmhAUxU,1
20 sept 2017 HuracÃ¡n Maria - Some night views from my apartment in Miramar from the damage done by the Hurricane. https://t.co/PTVZmhAUxU,1
20 sept 2017 HuracÃ¡n Maria - Some night views from my apartment in Miramar from the damage done by the Hurricane. https://t.co/PTVZmhAUxU,1
Hurricane Maria damage: Wall of water smashes through Puerto Rico amid TSUNAMI warning https://t.co/MgqE40Sb8U https://t.co/wlKLPDhjJz,1
Hurricane Maria: British troops on stand by as the deadly storm hits the Caribbean https://t.co/48X8HhkLCP https://t.co/CJ4eG2TEAU,1
Hurricane Maria: Final aid drop lands on Turks and Caicos as storm approaches https://t.co/paop4HC2EJ https://t.co/sydtKJwEYD,1
Hurricane Maria takes aim at battered Caribbean; Florida could be next - https://t.co/HhG5AugYxT https://t.co/aejoQCEiEW,1
Hurricane Maria: Updates From The Travel Industry - Skift https://t.co/mPnodOR6m1 #travel https://t.co/EOAEheehpt,1
"áº‚e talá¶„ ""Hunter Renfroe"" #wildplassen #DNA20M Hurricane Maria Sean Spicer https://t.co/Qoey024aVS",0
"San Juan, Puerto Rico blackout post being hit by hurricane Maria (dailymail). Eerie2 gmn gitu ya... https://t.co/4KSrZI2Gdu",1
"I'm sá»rry, ""Chris Sale"" #mrfrankvisser #HowIMadeIt Paulo Freire Hurricane Maria https://t.co/BbiX0uRDVP",0
Hurricane Maria: Puerto Rico damage update â€“ shock video shows planes TOSSED likeÂ toys https://t.co/qdeQn8c8xJ https://t.co/FBGGFdK9sr,1
"As Hurricane #Maria pulls northwest today it will cross over Irma's track, north of the Dominican Republic. https://t.co/LgWY8FvZFP",1
Hurricane Maria WARNING: US told to brace itself after storm wreaks havoc on Puerto Rico https://t.co/t4VpzQFgZA https://t.co/P0pRRFETOG,1
Hurricane Maria: 'Erratic eyewall' THRASHES Dominican Republic amid 12ft storm surge fears https://t.co/Eu4YfsA3UR https://t.co/lfeW68QYI2,1
Why did they name that hurricane Maria? Sounds more like a sexy lady coming... https://t.co/1vdGq1ltvv,0
"Strongest storm to hit the US territory in nearly 90 years, Hurricane Maria has killed at least nine https://t.co/kbeg0DzGFz",1
Puerto Rico Was Totally Screwed Even Before Hurricane Maria https://t.co/6goiy4Zwew https://t.co/8NxIzPWufq,1
Hurricane Maria Live Updates: Catastrophic Flooding in Puerto Rico https://t.co/Ws9BoIALdc https://t.co/azFOpKPAYe,1
a Hurricane Maria update in my neighborhood Ὁ4 https://t.co/y0MUM6GcGe,1
a Hurricane Maria update in my neighborhood Ὁ4 https://t.co/y0MUM6GcGe,1
a Hurricane Maria update in my neighborhood Ὁ4 https://t.co/y0MUM6GcGe,1
a Hurricane Maria update in my neighborhood Ὁ4 https://t.co/y0MUM6GcGe,1
associated-press|A stunned Puerto Rico seeks to rebuild after Hurricane Maria|https://t.co/EkiLOCZK6t https://t.co/yRXc5voUgr,0
Dominican Republic Braces for Maria https://t.co/5SjPHjXIIV https://t.co/jBTSH6RLxM,1
"Maria's Wind, Rain Spreading Into D.R. https://t.co/6zMxhOFmTB https://t.co/iXkPcLJokJ",1
RT @CNNweather: Major Hurricane #Maria has now strengthened 60 mph in 24 hours. https://t.co/CzWvPqib9P https://t.co/Y9U3YbJu0B,1
Hurricane Maria to push 2017 Caribbean insured damage bill to record levels https://t.co/MIzCE8JEtA https://t.co/5D7lJwPhYX,1
"I'm not sure it's possÈ‰ble ""Monster Hunter"" #lanochepirata #LiveDepoisDas11 Hurricane Maria https://t.co/19z9MBsebm",0
How To Help #Hurricane Maria Victims Because The Recovery Process Could Take Months @bustle https://t.co/r2JvIJiy2c https://t.co/zhY1es9pZC,1
What it's like to ride out ferocious Hurricane Maria https://t.co/HWNHhMyXc6 https://t.co/UwlCeMGDTm,1
"Hurricane Maria is back to a CAT 3, eye is evident again. Moving NW. @WLOS_13 https://t.co/J9ZsiQG9wB",1
Hurricane Maria: ‘storm of the century’ lashes Dominican Republic after direct hit on… https://t.co/99USkHm8JM https://t.co/pWMOh0DHlw,1
Hurricane Maria back out over water with top winds at 115 mph at 5am (category 3.) Track over water the next 3 days. https://t.co/jIvKJbyO6y,1
GFS suggests Ex-Hurricane Maria arrives in the first days of October; https://t.co/M2MHef5rhD,1
An interesting view on GOES13 of both Tropical Storm Jose and Hurricane Maria. https://t.co/uC0PfllyXY,1
A Strengthening Hurricane Maria Closes in on Irma-Hit Caribbean Watch Now ὄ9https://t.co/PUe3p7RQNR https://t.co/alB4M6cjTs,1
"Major Hurricane ἰ0 #Maria Category 3, 115 mph #WindMapApp https://t.co/yjFTMjDToQ https://t.co/L8aWQrya9g",1
did I ũṥe tḧe wrong hasḧtag #AYTO #jeugdzorg #Bergen2017 Hurricane Maria Paulo Freire https://t.co/q5CD74qMro,0
#Hurricane #Maria #Strengthens to #Category 3 again after r... - https://t.co/J8WDpYqjeN - #Topstories https://t.co/qz9UNoW9B5,1
5 am Advisory on Hurricane #Maria. Stay informed &amp; monitor latest forecasts from @NWSNHC &amp; @NWSBoston. https://t.co/rdkvFdhy5T,1
"Still keeping a very close eye on Maria, which is now a Cat. 3 Hurricane. https://t.co/XxcTtiKGJv",0
New York City News Search (Hurricane Maria Latest) New York City News &amp; Search - https://t.co/dzOiWybl9w https://t.co/ia7uc6thzz,1
"Hurricane Maria, North Korea, Federal Reserve: Your Thursday Briefing https://t.co/UdCUxpkGCR https://t.co/wGM6aMQIxH",0
"Please play with him often ""Martin Amis"" #CuartoMilenio #RozmowaRMF 100,000 Canadians Hurricane Maria https://t.co/DhdulxepVh",1
Fort Lauderdale News Search Reviews (Tracking Hurricane Maria 9/21) Fort Lauderdale News - https://t.co/NW6oBM1Dkw https://t.co/d8ndRv0sKw,1
Hurricane Maria NOAA warning: 12 FOOT storm surge fears for Bahamas and Turks &amp; Caicos https://t.co/OnyRe3uSKL https://t.co/8PPxPuroi7,1
"Hurricane Maria's effect on US not ruled out, forecasters say https://t.co/Ujd1s3Td2q https://t.co/CjwrqbhKIp",1
US mainland not out of the woods yet https://t.co/pamXfz4EAz #SocialMedia https://t.co/0PdUEKrecv,1
Watch: UK forces delivers final aid to the Turks &amp; Caicos Islands before Hurricane… https://t.co/MLn3i6jyUx https://t.co/mNxvkdd6Ai,1
"Take it easy, bro Levittown #FirstDates434 #FelizMartes Hurricane Maria https://t.co/VSUpD0Zwc3",0
Puerto Ricans vow to rebuild after Hurricane Maria devastation https://t.co/VffHmfbd9r #USRC #USRC https://t.co/uCv1T3xL4n,1
Md. first responders join local rescue effort for Hurricane Maria relief https://t.co/3I3dItdaJG https://t.co/IjpRgBwOrT,1
GRIZZLY 01 delivers shelter equipment to Grand Turk prior to the arrival of hurricane #Maria @RAFBrizeNorton https://t.co/tkIP0ODpAp,1
Hurricane Maria's devastating strength leaves island powerless https://t.co/jCxIBmhXeZ https://t.co/MvMJYNA6Io,1
Hurricane Maria's path at 05:00 am Thursday 21st Sept. Cuba time. https://t.co/Ihz16EdGp9,1
5:30am: MARIA is roughly 85 miles north of Punta Cana in the D.R. Hurricane force winds should stay just offshore.. https://t.co/TKAaiyZYKy,1
RT @Rainmaker1973: Hurricane #Maria damages Arecibo Radio Telescope â€” Why it matters https://t.co/LgphyZo7Jh https://t.co/u3aVuHLgF9,1
RT @FRANCE24: Thousands evacuated from failing dam in Hurricane Maria aftermath https://t.co/6UFtcH4EX6 https://t.co/mUsujTf2rz,1
RT @DigitalGlobe: Massive destruction in #Dominica following Hurricane #Maria https://t.co/74wEAcSiMV https://t.co/8mDzAv7pxx,1
RT @DigitalGlobe: Massive destruction in #Dominica following Hurricane #Maria https://t.co/74wEAcSiMV https://t.co/8mDzAv7pxx,1
Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG,0
Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG,0
Miss &amp; love you guys! Wish I knew how you guys are doing! Stay safe! Te quiero tanto â¤ï¸ #HurricaneMaria #Orocovis https://t.co/CJqUdVqjHG,0
RT @carsonevans: Think about this for a second. Let it sink in. #hurricanemaria https://t.co/vyN1aNCzHx,1
RT @PuertoRicoPUR: Amid all the Hurricane Maria destruction... #Hope https://t.co/BAs2K1DKB4,1
Crack in dam ravaged by Hurricane Maria sparks Puerto Rico evacuations https://t.co/zq9DqZtjw6 https://t.co/KOeoouCqeB,1
Hurricane Maria: Woman and children stranded on vessel rescued https://t.co/aBqVvTf29G https://t.co/UONg0HH7vr,1
HMS Ocean on Twitter https://t.co/gIofa9Bor9 #hmsocean #hurricaneirma #hurricanemaria https://t.co/MesuI3oMcu,1
VIDEO Clean Up Day !!! after the passing of Hurricane Maria in Basseterre St. Kitts https://t.co/RZM3Ca5Ovx https://t.co/SfM7nP9UdM,1
Experts: Lingering Jose may help keep Hurricane Maria away https://t.co/0WIMf7p566 #Maria #HuracanMaria https://t.co/xVDwR7b8CG,1
RT @flightradar24: #NOAA42 about to say hello to Hurricane #Maria. https://t.co/n8LsE7RuDj https://t.co/JenjBvBwxZ,0
RT @USNationalGuard: PHOTOS: National Guard members respond to Hurricane Maria: https://t.co/Ja3NbAMKWV https://t.co/UTfLYxjIcb,1
RT @USNationalGuard: PHOTOS: National Guard members respond to Hurricane Maria: https://t.co/Ja3NbAMKWV https://t.co/UTfLYxjIcb,1
RT @CopernicusEMS: #ERCC #DailyMap: 2017-09-21 ⦙ Caribbean | Tropical Cyclone MARIA ▸https://t.co/LTyWUmcXlq https://t.co/n6iKWy5Rvs,0
RT @NY1: #HurricaneMaria relief supply drop-off sites in #NYC announced. See the full list: https://t.co/K3SMR8XcVl https://t.co/yilwAbO5ks,1
First calling operations underway in #Roseau #Dominica to help reconnect families impacted by #HurricaneMaria. https://t.co/2VYxxw88dI,1
San Juan flights still on hold in wake of Hurricane Maria https://t.co/KkLtx5YuLU https://t.co/6eaKdlYENK,1
RT @ReutersLegal: #HurricaneMaria may spell more trouble for #PuertoRico bondholders https://t.co/BrOPJMxJ1i https://t.co/5WZKkQ0QGb,1
A storm has never destroyed a power grid like Maria ruined Puerto Rico's https://t.co/81xzaXQI7V https://t.co/ycMeJY5OCG,1
NYC Announces Hurricane Maria Efforts â€“ NYCÂ Video https://t.co/TBMvf11PgH https://t.co/PpMWryGiVY,1
An infrared view of Hurricane #Maria slowly slipping northward (NOAA-19 AVHRR 23 Sep/0822Z. ~1 hour ago) https://t.co/P2cJcoz8pK,1
An infrared view of Hurricane #Maria slowly slipping northward (NOAA-19 AVHRR 23 Sep/0822Z. ~1 hour ago) https://t.co/P2cJcoz8pK,1
"Hurricane Maria leaving Caribbean, headed north far from Florida coast https://t.co/UephUfjfou https://t.co/RtI0UMPY67",1
‘It could be tonight’: Thousands flee homes over fears of deadly dam collapse after… https://t.co/lPQeLi6pfS https://t.co/mmhqaLjv9o,1
RT @BritishVirginIs: Please read our statement on #HurricaneMaria #BVI #oneBVI https://t.co/IFTHBs2s63,1
"RT @orlandosentinel: How I watched Hurricane Maria terrorize my home, from a distance https://t.co/t3UoQ0oUbQ https://t.co/FxXe3faFAD",1
RT @CBPCaribbean: #CBP is ready!! #PuertoRico &amp; #USVI please prepare for #HurricaneMaria. https://t.co/O6gwBpSL9i,1
RT @CBPCaribbean: #CBP is ready!! #PuertoRico &amp; #USVI please prepare for #HurricaneMaria. https://t.co/O6gwBpSL9i,1
RT @txtf1: TX-TF1 is on their way to support those impacted by Hurricane Maria https://t.co/j8Y7tIJG4G,1
Relief is urgently needed in Dominica after hurricane Maria https://t.co/PKPZfaCktB,1
RT @TheVoiceNews: '#Caribbean Day of Giving' radiothon for #hurricane victims: https://t.co/YUwFIgrYkv #Maria #Irma https://t.co/oHAOCFjFIg,1
"RT @FatherCapo: Lord, please calm the storm! #PrayForPuertoRico #HurricaneMaria https://t.co/lWZZSBlE3r",1
"A Walk Through Dominica, Hours After Hurricane Maria https://t.co/qF1Y3sWHmQ https://t.co/t77wpL1o3o",1
Hurricane Maria still has strength. Its impact on New England -- if any -- is not 100% certain...wfsb.com/weather https://t.co/kvgaTTahpF,1
Hurricane Maria still has strength. Its impact on New England -- if any -- is not 100% certain...wfsb.com/weather https://t.co/kvgaTTahpF,1
SEVERE STORM THREAT for today. Catch'em on Radar: https://t.co/HNLPnbqhEd #wx #weather #tornado #hail #maria https://t.co/V8n60sOgtm,1
Maria is still a major hurricane -- and will actually have a positive effect on our weather this weekend -- dry! https://t.co/VgJaRlrNje,1
Yadier Molina has created a fundraiser to aid relief effort Hurricane Maria - A Hunt andâ€¦ https://t.co/tinlDFP67g https://t.co/jaZ3n7JuTB,1
RT @DavidClinchNews: Photo of dam that is close to bursting in Puerto Rico from Giovanni Brignoni #hurricanemaria https://t.co/R7yUS2A5lI,1
RT @ASDWAorg: Impacts from HurricaneÂ Maria https://t.co/MoM9ZcLydq https://t.co/KIDrPvtB1a,0
Hurricane Maria is a strong storm that will produce rough surf; then possibly bring showers to Easter N. Carolina. https://t.co/3FScnRCNiI,1
RT @UMassDAthletics: TOMORROW: Bring your donations to the Tripp Center for #HurricaneMaria relief! @UMassD https://t.co/FjXHd5Xgvp,1
Hurricane Maria remains Category 3 through Monday; Nearing North Carolina coast as Category 1 by Wednesday. @nbc6 https://t.co/JxjxmsVnv5,1
"FOX NEWS: Hurricane Maria leaves Puerto Rico dam on brink of collapse, thousandsÂ evacuated https://t.co/Byr7O1IMtC https://t.co/sIYkJJcTtS",1
Jennifer Lopez Personally Affected By Hurricane Maria https://t.co/ALAxH8eVaF https://t.co/seBnTaCRQ2,1
Puerto Rico #HurricaneMaria Relief Efforts are underway throughout SFL #PR4PR #PRxPR https://t.co/q8D4z8gxNL,1
What Travelers Should Know About Traveling to the Caribbean After Hurricane Maria https://t.co/Eq8M7LsB2F https://t.co/fpfOGz0EAc,1
Hurricane Maria lashed Turks and Caicos as it barreled toward the Bahamas https://t.co/YL6Zhk91Sa https://t.co/mLb7JJbVqY,1
"Latest on Hurricane Maria, Best Elite Status, Unitedâ€™s 747 Farewell and More - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A",0
#Maria holding on as a major catergory 3 hurricane @WSAVKrisA @KyleDennisWx @wsavleeh https://t.co/ddhWAQmfHp,1
RT @cnni: Hurricane Maria rages on as Caribbean residents attempt to pick up their lives https://t.co/IwxshJQLtA https://t.co/6RYNBmKBMx,1
"â€˜Thousands of people could dieâ€™: 70,000 in Puerto Rico urged to evacuate with dam in danger https://t.co/z2Iv9ag9Yq https://t.co/8ALt5r1Xd4",1
Social media users step up to help those in need. https://t.co/xiYk4RXosu #HurricaneMaria https://t.co/j9COBDFjRT,1
Only #aerial #photos help families know what is happening to their communities inside #Dominica #hurricanemaria #sos https://t.co/aUHosl6Iju,1
RT @sdutIdeas: Don't forget Puerto Rico needs our help https://t.co/H55VShKHog #HurricaneMaria https://t.co/Zl9x96E1bb,1
@travel_dominica survived as #hurricaneshelter #thankgod #hurricanemaria #dominica https://t.co/SawmpLNuLn,1
Hurricane Maria remaining a Category 3. How will Maria impact us in ENC? Tune into WCTI NOW for details. https://t.co/aE7u18nrqN,0
"#Jose is dead, #Maria continues to wreak havoc, and #Lee somehow came back to life Friday &amp; is now a tropical storm. https://t.co/8evUpFs66c",1
RT @archchirps: #Dominica #HurricaneMaria #photos - use freely. https://t.co/JqB4JRkXml,0
RT @archchirps: #Dominica #HurricaneMaria #photos - use freely. https://t.co/JqB4JRkXml,0
#HappeningNow #PuertoRico virtually without power or cell service after Hurricane #Maria https://t.co/opeTbfhaEC https://t.co/NC2luIPrKw,1
North Carolina's Outer Banks &amp; the Delmarva Peninsula now in the cone of error for Hurricane Maria. https://t.co/wr2IG9cdSL,1
Javier Baez stars for Cubs while his mind drifts to Hurricane Maria and family in Puerto… https://t.co/MRTZOiDDSG https://t.co/TOxQjWcbrJ,1
RT @GyasiClarke: St. Croix is filled with rich history and We are tough because of it. ἟B἞E #HurricaneMaria https://t.co/RyQ1bmohTm,0
NYC sending responders to help with Hurricane Maria efforts https://t.co/mPD5xoLs1z https://t.co/8IKSArtLnX,1
La Mina in @ElYunqueNF earlier this year. I can't imagine what #HurricaneMaria has done to this rainforest &amp; ecology https://t.co/kOEldB69MN,1
"Cat 3 Hurricane #Maria has 120mph winds, and it should get 125. It *could* hit North Carolina on Wednesday with 80. https://t.co/Ntx8qk33Pd",1
"Cat 3 Hurricane #Maria has 120mph winds, and it should get 125. It *could* hit North Carolina on Wednesday with 80. https://t.co/Ntx8qk33Pd",1
RT @abcactionnews: Clearwater Coast Guard rescues family during Hurricane Maria https://t.co/ymCD6O3o2T https://t.co/p0LUND6zxi,1
RT @abcactionnews: Clearwater Coast Guard rescues family during Hurricane Maria https://t.co/ymCD6O3o2T https://t.co/p0LUND6zxi,1
RT @abcactionnews: Clearwater Coast Guard rescues family during Hurricane Maria https://t.co/ymCD6O3o2T https://t.co/p0LUND6zxi,1
RT @abcactionnews: Clearwater Coast Guard rescues family during Hurricane Maria https://t.co/ymCD6O3o2T https://t.co/p0LUND6zxi,1
☕️Brewin' on @HLNTV @WeekendExp: • #HurricaneMaria latest • @realDonaldTrump blasts #NFL • @LynnSmithTV ὅFgame is ὒ5 https://t.co/65GevcR3iD,0
Scramble to reach people in danger from Puerto Rico dam after Hurricane Maria https://t.co/eQSYpimnXQ https://t.co/vsyS36rXE7,1
RT @CastielAngelo_: OMG a Dam itâ€™s about to burst and they are trying to get people out. #PuertoRico #HurricaneMaria https://t.co/fPa23cqL78,0
"Sunset after the storm over Grace Bay Beach, Turks and Caicos (὏8: @karenswhitt) #Maria https://t.co/LQrbfwTiK4",0
Puerto Rico: communication lines down as officials rush to evacuate residents https://t.co/KFPvCXsfe5 https://t.co/TIhf2tAxLm,1
Latest track of #Maria. The storm will stay ~550+ miles east of Jax. #FirstAlertWx https://t.co/BcxLDIyg3x,1
Incredible view of #HurricaneMaria's eye this morning from #GOES16. https://t.co/khxqIk2K78,0
CDB announces support for Dominica after Hurricane Maria - https://t.co/0jfQSpsXHL - @Caribank https://t.co/WCUuhJMEMt,1
"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",1
"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",1
"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",1
"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",1
#HurricaneMaria Knocks Out 95 Percent of #PuertoRico Cell Sites - https://t.co/Qwe57tHSay #communications #cellular https://t.co/VCCbJl4UVJ,1
Over 150 Nigerian Medical Students Currently Stranded in Dominican Republic After… https://t.co/8LV3V75Bh5 https://t.co/dKZfczMW17,1
RT @HighvTweet: Empire State Buildings lit up today for #mexico #usvi #dominica and #puertorico #hurricanemaria https://t.co/V9W55SKbir,0
Hurricane Maria remains at 125 mph; Lee forms --&gt; https://t.co/7CsflV3cuI https://t.co/MiPxoY18x3,1
NASA Finds Wind Shear Affecting Hurricane Maria as its Eye Clears https://t.co/lX57aNVyVE https://t.co/snkWouGyGg,1
@CNN Help St. Croix United States Virgin Islands. Hurricane Maria hit them too! https://t.co/VE7xCTPR99,1
@CNN Help St. Croix United States Virgin Islands. Hurricane Maria hit them too! https://t.co/VE7xCTPR99,1
RT @VisitLift: Pray for all families! #Visitlift #Hurricanemaria https://t.co/KpvWPBXm1C,0
Aftermath of a #hurricane #maria #VirginIslands. Don't give up my #CaribbeanStrong people https://t.co/UO16x6RCbu,1
"Hurricane Maria May Head North, And New York Should Be Wary https://t.co/UuTLXU6dAy https://t.co/p1cuFVJCgb",1
ALL CLEAR issued for the #TurksAndCaicos Islands by @DDMETCI Hurricane #Maria recovery underway. #ComeTogether á¼Ÿ9á¼ž8 https://t.co/XCKvPRI3Rw,1
Updated track for Maria which is still a Cat. 3 Hurricane. https://t.co/d7aM0QwBK9,1
Our Views: Heartbreak from Hurricane Maria https://t.co/8W9IvrSLck https://t.co/3QFq333Zim,1
"RT @LuukVos: Looking for Linda Tammes, went silent after hurricane #Maria. Playa Azul, Cabo Rojo #PuertoRico https://t.co/oLfEDoWzET",1
Here's What The Neighborhood From The “Despacito” Video Looks Like After Hurricane Maria https://t.co/fVAMCN4iqd https://t.co/qMBPBPNuWu,1
RT @ed_bleakney: Hurricane Maria uodate storm track 3 hour ago https://t.co/b3WfH1UtAi,1
Major #HurricaneMaria at this hour. #TropicalWx #Wx https://t.co/iKmVR56Yb1,0
Wrapping up a dawn patrol session with Zander at Figure Eight Island #HurricaneMaria #ncsurf https://t.co/DOgqeZUBzi,0
Wrapping up a dawn patrol session with Zander at Figure Eight Island #HurricaneMaria #ncsurf https://t.co/DOgqeZUBzi,0
ICYMI: RARadio Samaritan's Purse Ramping Up Aid Efforts in Caribbean After Hurricane Maria https://t.co/96IFr7JFek https://t.co/Ko0DktOpbx,1
Post Hurricane Maria... we're back to normal at Hacienda LaMontagne...ya! https://t.co/UnXahOjQ5s,0
Post Hurricane Maria... we're back to normal at Hacienda LaMontagne...ya! https://t.co/UnXahOjQ5s,0
Post Hurricane Maria... we're back to normal at Hacienda LaMontagne...ya! https://t.co/UnXahOjQ5s,0
Post Hurricane Maria... we're back to normal at Hacienda LaMontagne...ya! https://t.co/UnXahOjQ5s,0
DHC-8 Aircraft Preparing for Flight to Puerto Rico Post Hurricane Maria Support –… https://t.co/rUSFOw3ayL https://t.co/HdRjk2RsVi,1
Hurricane Maria to move east of Jacksonville late this weekend https://t.co/e6j28sqQat https://t.co/V3MYG4QzeX,1
Hurricane Maria: Situation Update Direct From San Juan (US CBS) https://t.co/ELLfuf1PMW https://t.co/JoVpXQ7RXx,1
Hurricane Maria heading north now a CAT 3 will weaken stay tuned for updates https://t.co/xSnx278zGd,1
Hurricane Maria All Clear Issued For The Bahamas https://t.co/nmUd2OTHIu https://t.co/UvxnTguSoT,1
Hurricane Maria: Dramatic rescue at sea caught on tape - https://t.co/q3xXfKVupQ https://t.co/voAJmNETLU,1
Hurricane Maria/Mary: Advisory 30: Maria/Mary forecasted to track out into the Atlantic Ocean. https://t.co/bNR2ER3zfw,1
BREAKING: Dangerous surf expected as Hurricane Maria moves north. https://t.co/oIZxd5lnsu https://t.co/VIVuQ4lN9v,1
"There will be a town-hall meeting tonight in Brooklyn, NY w/ @SkerritR. #PrayForDominica #HurricaneMaria https://t.co/nfRgg50fnU",0
MARIA CONTINUES NORTH as cat 3 hurricane and could impact parts of the NC/VA coasts mid next week. Landfall unlikely https://t.co/SPbZ824qlM,1
New storm Maria a growing threat to Irma-slammed Caribbean - Breitbart https://t.co/TVvMNCFYsE https://t.co/qBVEXfplhm,1
Where To Donate Money And Goods For Hurricane Maria Relief https://t.co/wltg4xBN56 #NewYorkCity #NYC https://t.co/sUZlnmlIkz,1
Hurricane Maria: Jennifer Lopez joins Telemundo telethon https://t.co/KSq2vuti7z https://t.co/VbxI3rwIL9,1
NASA looks within category 5 Hurricane Maria before and after first landfall https://t.co/bqGqlefKkv https://t.co/Sis89zGKP0,1
New #Hurricane #Maria prediction models indicate a westward shift in the storm's path. #VAwx https://t.co/4ldM80ylbS,1
New #Hurricane #Maria prediction models indicate a westward shift in the storm's path. #VAwx https://t.co/4ldM80ylbS,1
Hurricane Maria Recovery: OECS Moves Beyond Climate Change to Climate Reality https://t.co/OccF3UHWFM https://t.co/KdYlq0le7X,1
Hurricane Maria grows on fearsome Irmaâ€™s path https://t.co/djcrX0YeyS https://t.co/l4yGsPtqyC,1
RT @BumblePR: Help #BuildPuertoRico by supporting the Hurricane Maria Relief Fund https://t.co/DyHJ5XYXj0 https://t.co/kTplpz8fzZ,1
ICYMI: WATCH: Baez on effects of Hurricane Maria in Puerto Rico: https://t.co/rqRMRZpvhv https://t.co/2VHXFr7QlJ,1
"San Juan Port reopens, only to receive vessels with aid - https://t.co/bWtDE3GkMx #HurricaneMaria https://t.co/qY25OZjE1E",1
RT @Reuters: Trump says Puerto Rico obliterated by Hurricane Maria https://t.co/CzrD8cJdeQ https://t.co/EsNF21ZMaF,1
RT @TeamPuertoRicoo: Donate today. á½¤Fá¼¿Dá½¤Fá¼¿Dá½¤Fá¼¿Dá½¤Fá¼¿Dá¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7 https://t.co/9IbE0jw4S9 https://t.co/AOp6Ftf2KS,1
#redcrossma flying into the unknown to help. #USVI #StCroix #hurricanemaria https://t.co/B876Yp60rH,1
Hurricane Maria's Aftermath: Photos Reveal Devastation on Caribbean Islands https://t.co/6VL2Osl8zY #Science https://t.co/rq1quq5sTv,1
Shifty Maria could prompt storm watch here by tomorrow https://t.co/0EVMbCrIpq https://t.co/tXvuCwSDkJ,1
PR Ham Radio Update #HAMRADIO #HuracanMaria #HurricaneMaria https://t.co/wYM0fQZMwJ,1
Hurricane Maria expected to pass close to the Carolinas next week https://t.co/ZmPbEiqJJc,1
RT @DA_RELIEF: Over 2000 bottles of water hVe been donated. Thank you.... w love you #Dominica #hurricaneMaria https://t.co/wA0s6BG8Ii,1
RT @DA_RELIEF: Over 2000 bottles of water hVe been donated. Thank you.... w love you #Dominica #hurricaneMaria https://t.co/wA0s6BG8Ii,1
RT @mashable: Surreal astronaut photos show the danger and beauty of Hurricane Maria https://t.co/RykEmh9dd3 https://t.co/wEQAuPWyqy,1
Hurricane Maria's track shifting closer to Mid-Atlantic coast https://t.co/UzSzHHgwHC via @MikeStoneCBS6 https://t.co/YjVud4Cvgn,1
(#charity) Hurricane Maria Disaster Relief with $50 Donate Now https://t.co/E2iMhcDEGC. [https://t.co/GjYs2c05Cz] https://t.co/o5cIbTpiQo,1
Puerto Rican cultural center accepting donations for victims of Hurricane Maria--701 Tillery Street in Austin https://t.co/HhJaCwwQvS,1
Help #RebuildPuertoRico!#HurricaneMaria #PRStrong #UnidosPorPR https://t.co/3OFS2t9KzH,1
Stress levels rise at San Juan hospital after Hurricane Maria https://t.co/Z8z0XFnmfa https://t.co/DTF94KOb8n,1
#PuertoRico: 35 PIX After #HuracanMaria. https://t.co/TcJwM6OUkA https://t.co/ctBI5beBzE,1
#PuertoRico: 35 PIX After #HuracanMaria. https://t.co/TcJwM6OUkA https://t.co/ctBI5beBzE,1
#PuertoRico: 35 PIX After #HuracanMaria. https://t.co/TcJwM6OUkA https://t.co/ctBI5beBzE,1
