Tweet,Label
Visiting flood Victimes in Bullathsinhala. @RajapaksaNamal #FloodSL #srilanka #namalrajapaksa https://t.co/lRlBggO49v,1
Program to issue ID cards to flood victims Read more: https://t.co/IYpVo2vLHA #lka #srilanka https://t.co/uqs85s05XX,1
"EU gives 300,000 euros to flood-hit #SriLanka https://t.co/WEfwRmn4lS #top #news https://t.co/T9c8gyoZUF",1
"#SriLanka floods: 206 people dead, 92 still missing https://t.co/goLNqtiZUX #top #news https://t.co/jJ9YCNSL4S",1
Bangladeshi island recovering from Cyclone Mora https://t.co/a3PN6LL3JR https://t.co/71pZrWl7lS,1
"#EuropeanUnion donates â‚¬300,000 to aid families affected by #SriLanka floods https://t.co/DQ9Yrq2nZC #top #news https://t.co/519z7D5n0A",1
ON AIR sur https://t.co/7I5qQjd78C #NP FEDO MORA &amp; CAMURRI - AFTER THE RAIN Pochette : https://t.co/A3ZKX3cYCu,0
"Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt",1
"Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt",1
"Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt",1
"https://t.co/3mquNyd5Gv Cyclone Mora: Indian Navy keeping close track, deploying relief ships https://t.co/GJZBZUZMKL",1
Toll in #SriLanka #floods is 206 https://t.co/39aLbrc8G8 https://t.co/kLn1b0g0Xz,0
"#FloodSL situation report as of 1200 noon, 02.06.2017. Death toll has risen to 208. (via @dmc_lk ) #lka https://t.co/pWH5xOMpnj",1
"Cyclone Mora: Urgent shelter needs in Bangladesh, Myanmar https://t.co/1rdEVZfsX1 https://t.co/4PIeUOcETn",1
Cyclone MORA update https://t.co/AurxPx4Tgt https://t.co/8L85WRmXAx,1
Korean community donates relief goods for flood victims in Sri Lanka https://t.co/rKEdOANOZM https://t.co/s5psL9zEaC,1
MORA ' s action https://t.co/ug9BAyhhGf,0
MORA ' s action https://t.co/ug9BAyhhGf,0
"Myanmar: AHA Centre Flash Update No. 3 - Tropical Cyclone Mora, Myanmar #humanitarian #newzealand #auckland https://t.co/wwodgkDd5B",1
Suzana Peric fashion show (The Mora Smoothie) https://t.co/nI8IzzRkoz https://t.co/KLglQEhxDn,0
"And the prize for ""Biggest Moron in a time of Disaster"" goes to...... #FloodSL , #lka https://t.co/7q7lhzL1YS",0
"Navy brings supplies, medicine to flood-ravaged Sri Lanka https://t.co/LjQaghv5YE https://t.co/A3mvjlKuNG",1
North east India worst hit by Cyclone Mora https://t.co/4xO60XGF5Q https://t.co/LdZsvLiLA2,1
RT @york_kaden: I drew Germans mora https://t.co/7M5GjkVV43,0
#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck,1
#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck,1
Photo from Sri-lanka where Pakistan Navy conducted relief operations after flood https://t.co/Uga1YH8TBa,1
Mora 15-year-old killed in dump truck accident: https://t.co/lBsmlsxJJE https://t.co/gWzFDcerLK,0
"RT @infiedgemedia: #CycloneMora : Heavy rain predicted in #Odisha , Northeast https://t.co/hhZ0PG8WMU https://t.co/mRG2UUBLDB",1
Mora Leaves A Trail of Destruction Across Teknaf 02-06-2017 https://t.co/1e3NnJqZnW,1
Mora Leaves A Trail of Destruction Across Teknaf 02-06-2017 https://t.co/1e3NnJqZnW,1
Mora Leaves A Trail of Destruction Across Teknaf 02-06-2017 https://t.co/1e3NnJqZnW,1
Mora Leaves A Trail of Destruction Across Teknaf 02-06-2017 https://t.co/1e3NnJqZnW,1
RT @expatceylon: Sri Lanka #floods: Residents afraid as more rain forecast #srilanka https://t.co/rPgZhmgq1p https://t.co/oBoFXcX7OI,1
RT @Meerasrini: Kalutara today. #lka #FloodSL https://t.co/ww7RjWSGV1,0
Mora staff sending off their retirees! Thank you for all of your service to our students. #moraschools https://t.co/Y0R7raSVjf,0
Mora staff sending off their retirees! Thank you for all of your service to our students. #moraschools https://t.co/Y0R7raSVjf,0
Today's DG ECHO Daily Flash highlighting impact of Cyclone Mora in Bangladesh &amp; Myanmar.. https://t.co/8ytaVe7aBa,1
Weather forecast issued for 02 june 2017 @4.00pm #FloodSL #SriLankaFloods #SriLanka https://t.co/sFS95yS0M5,1
@UNmigration agency deploys rapid assessment teams to #flood-hit southern and central Sriâ€¦ https://t.co/sWOn4qRBCh https://t.co/0X5SrjjPnk,1
Mora mora beach #sanfoca #gigiesara #1anno #anniversary #twitter https://t.co/3TJvKH7uYm https://t.co/0YDXrDFrNw,0
UN Migration Agency Seeks Funding for Displacement Settlements in Bangladesh Hit byâ€¦ https://t.co/ZFThAuPFAr https://t.co/lU09JGo8OH,1
Cleaning wells in Flood affected areas of Praduwa southern Province Srilanka https://t.co/C5parTDpHP,1
Cleaning wells in Flood affected areas of Praduwa southern Province Srilanka https://t.co/C5parTDpHP,1
Cleaning wells in Flood affected areas of Praduwa southern Province Srilanka https://t.co/C5parTDpHP,1
Cleaning wells in Flood affected areas of Praduwa southern Province Srilanka https://t.co/C5parTDpHP,1
Schools Organiser - NSPCC Location : SCT GB Schools Organiser Home based covering Mora... https://t.co/DeSYcm4FUk https://t.co/0Fy5d5tXXW,0
Orbital View Of Tropical #Cyclone #Mora https://t.co/7OcMuE2XAM #Bangladesh #Nepal #India #Tibet #Myanmar #monsoon https://t.co/RnISrj9vk0,1
24 more #mora survivors rescued https://t.co/t4djCISciZ https://t.co/ceiVcwIQGb,1
Sri Lanka Floods Update: Safe to Travel á¼Ÿ1á¼Ÿ0 https://t.co/4GjaTFrX2G #SriLanka #SriLankaFloods #Travel #travchat https://t.co/ntvdLARUrv,1
RCY Khagrachori Manikchri Unit in action after #mora. https://t.co/6arnySID94,1
#Bangladesh waterways https://t.co/5OstNH35Zj via @hotosm #CycloneMora #geodata @OCHAAsiaPac https://t.co/VgdAcwK5HD,0
[SisLovesMe] Moka Mora - Hush Hush Big Brother Full Video: https://t.co/T0Dg9rvnE1 #porn #sexy #hot https://t.co/E8PstCIQuV,0
GammaddaV - Flood Relief &amp; Clean Up Campaign. ____Selected by Dr.S.Priyantha-Sri Lanka. https://t.co/qO6TJTW8Dm https://t.co/hAd0deFnsX,1
RT @ranukad: Never judge a book by its cover á½„Fâ¤ï¸á½¤F #FloodSL #FloodRelief #SriLanka https://t.co/X0LPcgE5uX,0
RT @ranukad: Never judge a book by its cover á½„Fâ¤ï¸á½¤F #FloodSL #FloodRelief #SriLanka https://t.co/X0LPcgE5uX,0
RT @ihcdhaka: The 33 survivors of #CycloneMora rescued by #INSSumitra return Home. https://t.co/GypdL6SfZL,1
RT @ihcdhaka: The 33 survivors of #CycloneMora rescued by #INSSumitra return Home. https://t.co/GypdL6SfZL,1
@WFP donates 22.5 MT dhal for flood-affected in #SriLanka https://t.co/XobOvE7hoc https://t.co/7NBqaV8NYP,1
RT @ndtv: Indian Navy teams join Sri Lanka flood rescue ops as toll reaches 193 https://t.co/ltXGfTu3QA https://t.co/T6DI5FdgVO,1
RT @ndtv: Indian Navy teams join Sri Lanka flood rescue ops as toll reaches 193 https://t.co/ltXGfTu3QA https://t.co/T6DI5FdgVO,1
RT @ndtv: Indian Navy teams join Sri Lanka flood rescue ops as toll reaches 193 https://t.co/ltXGfTu3QA https://t.co/T6DI5FdgVO,1
"EU Provides EUR300,000 To Sri Lanka For Assisting FloodÂ Victims https://t.co/yE9kfzzkJC https://t.co/ViWj18ZQVC",1
#CentralFinance provided medicine for the flood affected communities #FloodSL https://t.co/Zoej4HJmgQ,1
Flood Relief. #FloodSL #RosySenanayake #SriLanka #lka https://t.co/TfrGr9z9yQ,1
Flood Relief. #FloodSL #RosySenanayake #SriLanka #lka https://t.co/TfrGr9z9yQ,1
Flood Relief. #FloodSL #RosySenanayake #SriLanka #lka https://t.co/TfrGr9z9yQ,1
Mora's little sister knows what's upâœŠá¼¿Dá½ 2 https://t.co/16QDHorz70,0
#MLB #BaseBall Melvin Mora Bobblehead Baltimore #Orioles SGA with Box https://t.co/mAhDoXXgC7 https://t.co/MUY31EUaQy,0
"A Commitment to Community - CEO Claudia Della Mora Supports Foster https://t.co/0kgNAmYHV9 #self-help, #lifecoach https://t.co/1IRqSamH9i",0
Chinese companies continue assisting #SriLanka flood victims (Photos: Xinhua) https://t.co/9XOSZYtZmC https://t.co/OCH6aoO7II,1
Chinese companies continue assisting #SriLanka flood victims (Photos: Xinhua) https://t.co/9XOSZYtZmC https://t.co/OCH6aoO7II,1
Chinese companies continue assisting #SriLanka flood victims (Photos: Xinhua) https://t.co/9XOSZYtZmC https://t.co/OCH6aoO7II,1
".@UN agencies call for urgent aid to help people in #Bangladesh, #Myanmar affected by #CycloneMora. https://t.co/C1cDMJXoei",1
Please share.. Looking for Medical officers! #lka #FloodSL #help #FloodRelief #flood2017 https://t.co/1ILbtLJHYS,1
Snapchat me y'all @ anna.mora https://t.co/JnHap9FFol,0
Snapchat me y'all @ anna.mora https://t.co/JnHap9FFol,0
"The Knee Manicure - Steve A. Mora, MD https://t.co/DINDpAufHs https://t.co/DOd6rJhYOI",0
.@FarEastAdvTravl on #Periscope: Devastating Torrential Rains in #Taiwan #mora #tropicalstoâ€¦ https://t.co/AQx5UCAsMV https://t.co/eU11a2O0fL,1
#srilanka targets unauthorised builders after monsoon deaths https://t.co/5qabxvwaEm via @YahooNews #lka #FloodSL https://t.co/ZINe6mFleD,1
á½‰C Sodom // Gimme Mora realness at #Preach last night @iwfactory á½‰C #bodyisatemple #burnitdown https://t.co/rMWZcGbacN,0
"#Instagram post by Lenner Rubio Mora â€¢ May 2, 2017 at 10:17pm UTC https://t.co/WlPBS7oNeV https://t.co/MORKn4Wd8X",0
Landslide warning 03 june 2017 02.00pm #FloodSL #floods #slfloods #SriLanka https://t.co/XGUDMPcmUs,1
Landslide warning 03 june 2017 02.00pm #FloodSL #floods #slfloods #SriLanka https://t.co/XGUDMPcmUs,1
Landslide warning 03 june 2017 02.00pm #FloodSL #floods #slfloods #SriLanka https://t.co/XGUDMPcmUs,1
"It's #Saturday, #treat yourself to our #Pastel tres leches y compota de mora azul. https://t.co/WMpmu27P9X",0
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",1
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",1
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",1
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",1
Tri-forces continue recovery and relief operations as floods recede #SriLanka https://t.co/xbLm1nrzNC https://t.co/9SjxwyPq3N,1
2nd phase of contributions..Retweet and help us #FloodSL https://t.co/DEXJQofj7K,1
#SriLanka appreciates China's assistance for #flood relief. https://t.co/VhDm2wLjjI https://t.co/kH4vi0zUiS,1
#Cyclone #Mora's ferocity creates chaos; Multi-crore #Mapithel dam collapses: &gt; https://t.co/EOusg8qlGj https://t.co/Q0WBeJG6Xn,1
#Iran-ian aid convoy sent to flood-stricken Sri Lanka https://t.co/i1GWeg99kd #SriLankaFloods #irna https://t.co/gA3b2kPsNe,1
Air China Cargo Plane carrying Flood Relief items from China arrived at BIA #LKA #SriLanka #FloodSL https://t.co/X9mjcN5Tbb,1
Chinese cargo plane delivers relief to flood-hit #SriLanka . https://t.co/ZLS2Dd8s71 https://t.co/LdMWn2VIeY,1
Chinese cargo plane delivers relief to flood-hit #SriLanka . https://t.co/ZLS2Dd8s71 https://t.co/LdMWn2VIeY,1
@UNmigration launches $3.7 million appeal for Cyclone Mora response in #Bangladesh https://t.co/gZ2Tm2FySp https://t.co/XT40tkKThW,1
Oh the irony! #lka #srilanka #floodsl #Parisclimateaccord https://t.co/yAHF3Ti8SG,0
"RT @giannimmora: ARCHIVE GIANNI MORA ""TACTICAL"" HOODIE AND ""WARNING"" CARDIGAN (CIRCA 2015) https://t.co/QQc6dB6sEN",0
"RT @giannimmora: ARCHIVE GIANNI MORA ""TACTICAL"" HOODIE AND ""WARNING"" CARDIGAN (CIRCA 2015) https://t.co/QQc6dB6sEN",0
Outskirts of Sadrith Mora #ESO #Morrowind https://t.co/2DFL1maTZ6,0
#USA á¼ŸAá¼Ÿ8 donates $2.3 million to #SriLanka á¼Ÿ1á¼Ÿ0 flood relief aid. Thank you America á½¤Fá¼¿C https://t.co/ISA3vsyUZr https://t.co/MJTexVUQPR,1
Mora 740 MG Fixed Blade Bushcraft Knife Review https://t.co/bnbWyEKENZ https://t.co/tw27UWXHl2,0
Hello Everyone... after #FloodSL I'm back!!! Thank you for ur support.... Good Night &amp; Sweet Dreams...!!! https://t.co/qo3DdsNwNR,1
"Cyclone Mora from the ISS (May 29, 2017 at 10:54Z) https://t.co/GwkCEQtsUJ https://t.co/Zl3RB3GpAQ",0
RT @Virgini64079572: Dark Goddess antonio mora https://t.co/QN2BYhUBgv,0
Hurricane Mora #damages #Rohingya #homes https://t.co/qGsB9rI3s1 https://t.co/aTdiEoBmC7,1
Rain rain go away | photo by: David Mora @DavidMora https://t.co/bMFAJRGlOx,0
Love Is The Answer by Viktor Mora &amp; Naccarati - Buy It https://t.co/6IVelbpl2F) https://t.co/1ryn1Efj7R,0
@TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan https://t.co/jUFhscji9k,1
@TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan https://t.co/jUFhscji9k,1
@TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan https://t.co/jUFhscji9k,1
#NP - @mr_black_music X Ale Mora - Party People #NPSTR067 https://t.co/XzGWQTOMsc https://t.co/zfDzqgod1t,0
"9 days No Electricity, No phone calls, No Internet, No Chatting, No Fresh Water.... Miss you all so much! #FloodSL https://t.co/SX3MLUzrv4",1
Relief Measures: Swrr Assists For Cyclone Mora Victims https://t.co/Z7WlOQpd2M https://t.co/8NfnwWWSIp,1
"RT @myanmar_moi: Cyclone Mora wreaks havoc, cuts power in Maungtaw https://t.co/z1RNRkyWDJ https://t.co/efFas2YaPI",1
á½¤C YASSS It's time for #liveme's show MagaÃ±a á¼³9á¾”0á¼³9Moraá½ˆB : https://t.co/bt6m0QCuDv https://t.co/DycvH58B2d,0
"The Radio Society of Sri Lanka, response to the flood disaster may 2017 https://t.co/ejiNoy9trx #dx #hamr #hamradio https://t.co/vfHBpo6NeS",1
Flood Relief program by Lions District 306 C2 at Ayagama. #Lions306C2 #FloodSL #Ayagama #Lions100 #SriLanka #Lka https://t.co/NRh1BOccwq,1
Flood Relief program by Lions District 306 C2 at Ayagama. #Lions306C2 #FloodSL #Ayagama #Lions100 #SriLanka #Lka https://t.co/NRh1BOccwq,1
Situation report about the affected affected people due to bad weather #FloodSL #lka https://t.co/wk4hipGATu,1
PHASE 02 Please share as much as possible! #DisasterReliefLka #IMCD #lka #FloodSL #FloodRelief https://t.co/c4cdw4vKuw,1
Government Donations #FloodSL #lka https://t.co/LRey1fOYC9,1
Aftermath of Mora: 1.3mn children urgently need humanitarian aid. Read at - https://t.co/B16HnGzWyT https://t.co/8pqFTeqcPA,1
RT @Airtel_Life: Ensuring that you stay connected á¼Ÿ1á¼Ÿ0 #FloodSL #SriLanka #LKA https://t.co/OU6YOuX0Ye,0
RT @H1965Ulf: Rainbow over Mora á¼°8 https://t.co/8G8U5MTw3C,0
RT @H1965Ulf: Mora's skyline https://t.co/bFwGmJN1Y4,0
Sine Mora EX - Xbox One https://t.co/830HoBXBtg #Sine #Mora #EX #- #Xbox #One https://t.co/fJ7QUk1TjT,0
Sine Mora EX - PlayStation 4 https://t.co/qGkVaIEv7R #Sine #Mora #EX #- #PlayStatio https://t.co/05YRFEnxRY,0
Cyclone Mora may have subsided but with it the season of cyclones is back: https://t.co/2CMJ020RLk https://t.co/GAjBuaVnXK,1
This guy is a fucking asshole. #FloodSL https://t.co/D5hSyq5Yiw,0
Something you can not see him doing this oftenly @RajapaksaNamal á½ŠAá½ŠAá½„Fá½„Fá½„Fá½„Dá½„D #FloodSL https://t.co/eRITmTK4K8,0
Something you can not see him doing this oftenly @RajapaksaNamal á½ŠAá½ŠAá½„Fá½„Fá½„Fá½„Dá½„D #FloodSL https://t.co/eRITmTK4K8,0
Something you can not see him doing this oftenly @RajapaksaNamal á½ŠAá½ŠAá½„Fá½„Fá½„Fá½„Dá½„D #FloodSL https://t.co/eRITmTK4K8,0
This is what we need in #SriLanka ! #harmony #Kalutara #flood #Unity https://t.co/W1wbBiyLjs,0
RT @mbombaycigars: Redefining #Lancero á½ 9#MBombay Mora Lancero á½ E A class apart â€¼ï¸Enjoy your #Sunday á½ Dá½ Dá½ D https://t.co/2IdGRDShwz,0
US to provide Rs350mn #flood relief to #SriLanka https://t.co/wuAN0gqVnB https://t.co/RSg9xHPonx,1
Alvaro Morata Father hints on Manchester United Transfer. #manutd #manutdmania #sportâ€¦ https://t.co/X5ucIYZan3 https://t.co/PFqyHfSiiG,0
My second oc Mora âœ¨ https://t.co/vANtQeIqer,0
RT @Hotmess_jpg: Hot Mess Merch Collection 1. Preview Model - Adriana Mora https://t.co/p1kDQnG9AR,0
Pay con mora :3 https://t.co/mconP4fhwp,0
#PeoplesGovt preparing for cyclone Mora https://t.co/7AR3JqGvWd,1
Bailey 813 Purpura Mora 41- This is a stylish slipper for in the house it has high qualit https://t.co/1wXLuuanWm https://t.co/sohYHOCQFH,0
Israel rushes to aid tens of thousands in Sri Lanka after flood. https://t.co/EWpYGE7wkl https://t.co/12Ut0u0yyg,1
#nowplaying #edm Good morningâ€¼ï¸Ž 8:46 â˜€ï¸ á¼žFá¼Ÿ5 MR_BLACK x Ale Mora - Party People á¼º7á¼º7á¼º7 https://t.co/CKZ8FZ3XHc,0
American People Contribute LKR 350 Million for Sri Lanka FloodÂ Relief https://t.co/AxOobgUyeD https://t.co/6iHcZWoJi7,1
here's my take on mora á¼±9 @hatsu_midori !! &lt;3 https://t.co/D8szikVvlI,0
Please donate generously for the flood victims of Sri Lanka https://t.co/XuHARrVuAa,1
"Lebron and The Cavs may be sounding like Jim Mora soon: ""I just hope we can win a game!"" #NBAFinals2017 https://t.co/wvrXC3jq6C",0
RT @tbohachek: Final push for Mora! Let's get this done! #strongschools #strongcommunity https://t.co/HoVWajnSCK,0
Brooke Mora modelo Fitness - https://t.co/J3WCQbxAgW https://t.co/kmfwGBp2Qf,0
#Fox914 encourages you to unite and give to those who are affected... #FloodSL #srilanka #colombo #kandy #lka https://t.co/iLgsSCJ06b,1
US teams help restore flood-hit schools... Read more: https://t.co/wnGcaFsSLe #lka #srilanka https://t.co/8X9rMZmsQV,1
Cyclone Mora to Flood parts of Bangladesh and á½„9https://t.co/SjnNjxVByS https://t.co/9vxoCbyPts,1
US soldiers cleaning flood damaged schools #SriLanka https://t.co/wYy8Mx9Ga4 https://t.co/vzLRlNQ2mF,1
US soldiers cleaning flood damaged schools #SriLanka https://t.co/wYy8Mx9Ga4 https://t.co/vzLRlNQ2mF,1
US soldiers cleaning flood damaged schools #SriLanka https://t.co/wYy8Mx9Ga4 https://t.co/vzLRlNQ2mF,1
PM @RW_UNP express his concerns about recent floods over the twitter. #lka #FloodSL https://t.co/fmAmclaImK,1
Coxâ€™s Bazar Mora on Sea Beach Ladies Bathing Videos by Travel withÂ Kanchon https://t.co/465ityEv5d https://t.co/NEYMebbqxL,0
RARE PROMO Bob Mora &amp; The Third Degree Blues Band DEMO CASSETTE TAPE unreleased https://t.co/0aI4aVwlLH â‰ˆ 10 hours https://t.co/JpBekNIwAk,0
Sine Mora 20â‚¬ PS4/One 28â‚¬ Switch #PS4 #XboxOne #PSVITA #PC #Switch #Nintendo https://t.co/tryL9Okpei https://t.co/HzdWGa2dT0,0
Sine Mora 20â‚¬ PS4/One 28â‚¬ Switch #PS4 #XboxOne #PSVITA #PC #Switch #Nintendo https://t.co/tryL9Okpei https://t.co/HzdWGa2dT0,0
Sine Mora 20â‚¬ PS4/One 28â‚¬ Switch #PS4 #XboxOne #PSVITA #PC #Switch #Nintendo https://t.co/tryL9Okpei https://t.co/HzdWGa2dT0,0
"The #flood in Cox's Bazar, #Bangladesh, was mapped on 1 June, following #CycloneMora: https://t.co/mjz3iWpiig https://t.co/CI1nfsHb4z",1
"In #Bangladesh, midwives deliver amid the storm: https://t.co/XypcIBUzgj #CycloneMora https://t.co/eh24a4kdIC",1
Glad to see US is helping @SriLanka https://t.co/1mkH1e7jaS @megheubeck @Center4Politics https://t.co/1Hblw0ck3i,1
#Turkey distributes aid to #Rohingya #refugees affected by Hurricane Mora+ https://t.co/Fd1vNz0yiA https://t.co/0WYmUKjmWa,1
"What's next at Voice Foundation #lka #FloodSL if you wish to help out, contact Moses on 0772512374 https://t.co/kBFsS9cOsH",0
"What's next at Voice Foundation #lka #FloodSL if you wish to help out, contact Moses on 0772512374 https://t.co/kBFsS9cOsH",0
President @MaithripalaS tours flood-hit areas in Kalutara district #SriLanka https://t.co/l8bjJmjiho https://t.co/oTkaiQcet2,1
President @MaithripalaS tours flood-hit areas in Kalutara district #SriLanka https://t.co/l8bjJmjiho https://t.co/oTkaiQcet2,1
President @MaithripalaS tours flood-hit areas in Kalutara district #SriLanka https://t.co/l8bjJmjiho https://t.co/oTkaiQcet2,1
"Bangladesh donates US $500,000 for Sri Lanka floodÂ victims https://t.co/eabOqVqesF https://t.co/AJQSrEPMud",1
New post: Sri Lanka Flood :: Adventist Information Community - https://t.co/IXNe0F4O2O https://t.co/uYPrdXQdx4,1
a surprise fanart for @hatsu_midori ! this is her brand new oc Mora! She's a cute little fairy! https://t.co/yOvVzpu7Rr,0
Cornwall rescue team deployed to help Sri Lanka flood victims https://t.co/vizeEm8WPS https://t.co/P5MFHG5H2T,1
RT @andrewhoodtwtp: Is #Mentoring a moral obligation? https://t.co/3grt3LgoDi https://t.co/SEZkzIlA6x,0
My mora mora á½ Dá½ Dá½ Dá½ D https://t.co/dg4O1Q0mI0,0
Collectible items! Camera Horseman 970 with 2 lens https://t.co/3Yom0ikGE7 Mora #BBUK #wwdc2017 https://t.co/fVZ1Vp9X4b,0
Collectible items! Camera Horseman 970 with 2 lens https://t.co/3Yom0ikGE7 Mora #BBUK #wwdc2017 https://t.co/fVZ1Vp9X4b,0
Happy camper with these Colombian snacks #patacones #chorizo #mazorcapicante #mora #siestaneeded https://t.co/s3jahp2sU4,0
xxxbladowxxx: Moka Mora vs Danny... Here: https://t.co/TVfOQ7EcF2 https://t.co/x2IGAX3HmO,0
RT @gopiharan: PSA - Is your school affected due to #FloodSL ? (via @dmc_lk ) https://t.co/81Jq0UlHxw,0
Relief Lifeline Extended as Cyclone Mora Leaves More Destruction in ItsÂ Wake https://t.co/WvDT3ZxguL https://t.co/AohFt7hmjc,1
"When disaster relief became click-bait of the week during #SriLanka #FloodSL, my take - https://t.co/VjM4tc8WGJ https://t.co/zHPoA77KB1",1
Modded #Skyrim Build Idea - Champion of Hermaeus Mora Thoughts &amp; Suggestions? :) https://t.co/DlwTZYjcrw,0
Modded #Skyrim Build Idea - Champion of Hermaeus Mora Thoughts &amp; Suggestions? :) https://t.co/DlwTZYjcrw,0
Modded #Skyrim Build Idea - Champion of Hermaeus Mora Thoughts &amp; Suggestions? :) https://t.co/DlwTZYjcrw,0
Support Worker - Moray (Elgin) - 21 hours per week - Sacro Location : Elgin SCT GB MORA... https://t.co/ng7EcPz1IZ https://t.co/Rx1Ls64yOO,0
"Over 10 days since disasters struck #lka, the death toll stands at 213, with 79 people still missing #FloodSL https://t.co/QsmyXLmWLf",1
Popular Korean actress donates to flood hit SriÂ Lanka https://t.co/fLDc8HllGa https://t.co/IBWrBMi1XU,1
Please RT! #games #videogames Sine Mora EX Rated May Be Coming To The Switch https://t.co/PbtrljTCZL https://t.co/y7h3EN3T5U,0
#SriLanka to convene international donor conference for floods rebuild https://t.co/JmNJiOZdMA #top #news https://t.co/pEDOFakOwk,1
#INSSumitra arrives in #Yangon bearing assistance for communities affected by #CycloneMora in #Myanmar: @indiannavy https://t.co/lanf0WFOkv,1
#INSSumitra arrives in #Yangon bearing assistance for communities affected by #CycloneMora in #Myanmar: @indiannavy https://t.co/lanf0WFOkv,1
#INSSumitra arrives in #Yangon bearing assistance for communities affected by #CycloneMora in #Myanmar: @indiannavy https://t.co/lanf0WFOkv,1
#Cyclone Mora damages over 200 school buildings in #Maungdaw &gt; #Myanmar &gt; https://t.co/gk9xserkiC https://t.co/Aa2bXoP1U7,1
#PakistanNavy providing relief goods to the #flood hit areas of #colombo during a #rescue operation #srilanka á¼Ÿ5á¼Ÿ0á¼Ÿ1á¼Ÿ0 https://t.co/NC1VgUamN3,1
#PakistanNavy providing relief goods to the #flood hit areas of #colombo during a #rescue operation #srilanka á¼Ÿ5á¼Ÿ0á¼Ÿ1á¼Ÿ0 https://t.co/NC1VgUamN3,1
Naval personnel involved in flood relief operations felicitated #SriLanka https://t.co/mLggq42l91 https://t.co/4qw9PVj8rD,1
Wonder Woman by Dan-Mora https://t.co/fA30addyit https://t.co/t1jVTlcx3B,0
"Heavy flooding, landslides have affected some 684,000 people in south &amp; central #SriLanka https://t.co/3VqgVznVEv https://t.co/F5uPmn0Ws1",1
More #SLFloods2017 #FloodSL #lka #dmclk Recommended List of items for a relief Package to Students https://t.co/aT38ATYq9w,1
IOM plans more help for flood-hit #SriLanka https://t.co/2yvmMmH9ak #top #news https://t.co/KUQqkaiY9c,1
Latest @UNOCHA humanitarian snapshot highlights #CycloneMora &amp; flooding in #SriLanka https://t.co/kudGql5KWM https://t.co/tjzrYZA0Cr,1
#SriLanka: Half a Million Displaced by Widespread Flooding https://t.co/BbRRRNNi6x https://t.co/yGBmazb1bw,1
RT @Chalodillo: Another comish I did on the weekend. Mora's having fun. https://t.co/JH6ocvyEGz,0
RT @IamRavindu: Thank you! #FloodSL #FloodReliefLKA #lka @IMCD_official https://t.co/tPaDhkO6Va,1
á½¤C YASSS It's time for a great show á½“5MORAá½“5SA.Tx 210: https://t.co/0Dc5OUNzDM https://t.co/EqL2K26EMx,0
Delivering Aid to Flood-Ravaged Sri Lanka https://t.co/8cBx5nHw0L #Jewish #SanDiego https://t.co/OHwhMAoqbI,1
Mora Meza: Review â€” Lady Wimbledon https://t.co/SUUEYdkoU6 https://t.co/ePzOQpGgQI,0
"Accumulating hail in Cleveland, NM [Mora Co.]...Courtesy: Geri Roper #nmwx https://t.co/XuvOel2cN4",0
"Accumulating hail in Cleveland, NM [Mora Co.]...Courtesy: Geri Roper #nmwx https://t.co/XuvOel2cN4",1
#US #Army soldiers and #ROTC cadets pitch in to help flood recovery in #SriLanka Image via @USAmbKeshap @USEmbSL https://t.co/UkYc7I5Gxe,1
https://t.co/sI29WMIvqR cartoon by #avanthaatigala #FloodSL #lka #politicians https://t.co/73bXyJjXmU,0
@alkhidmatorg is the only Pakistani NGO that is in action in Sri Lanka to help flood effected people https://t.co/QMC6jCRYDn,1
Behind the scenes with Mora á½¤4á½ƒA https://t.co/KjRCagUH7D,0
"Mora keeps travelling for sport, and it keeps backfiring! He reckons he's cursed --&gt; https://t.co/dEuk8Y95fo https://t.co/UEH6rUlPqP",0
"Over 420,000 women/children directly affected by #SriLanka #FloodSL - @WFP https://t.co/SD35cUyAx6 https://t.co/wGsZC00w0G",1
